date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,et0_fao_evapotranspiration,wind_speed_100m,wind_direction_100m,time
2020-11-16,49.7903,83.29778,44.930298,46.652615,0.0,0.0,6.9093976,209.0545,10:00:00
2020-11-20,63.9203,33.929268,34.9403,56.528988,0.0,0.0124189,11.600091,309.52258,22:00:00
2020-11-21,46.640297,50.036377,29.0003,41.39192,0.0,0.000411557,6.1058216,241.55717,10:00:00
2020-11-22,49.880302,40.558014,26.8403,43.955185,0.0,0.001089927,4.9264812,219.47243,10:00:00
2020-11-22,60.3203,43.1627,37.8203,54.56556,0.0,0.012097693,8.87218,326.3099,21:00:00
2020-11-23,58.880302,70.352554,49.250298,55.812717,0.0,0.009417797,8.213173,299.35767,21:00:00
2020-11-24,47.810303,79.230606,41.6903,44.423862,0.0,0.0,4.718956,185.44025,09:00:00
2020-11-24,61.760296,46.371487,40.9703,56.743034,0.0,0.011920325,7.8677554,284.8265,20:00:00
2020-11-26,41.1503,92.92596,39.2603,36.222588,0.0,0.0,10.31206,294.34106,10:00:00
2020-11-27,40.9703,56.65404,26.7503,34.705452,0.0,0.000684019,4.966946,215.83774,10:00:00
2020-11-28,49.520298,40.952686,26.7503,44.014626,0.0,0.000609515,2.7306066,214.9921,10:00:00
2020-11-29,48.890297,50.939434,31.5203,44.325523,0.0,0.000108534,2.1222045,198.43504,09:00:00
2020-12-02,47.5403,63.91096,35.9303,42.843483,0.0,0.000452447,5.7032533,205.55992,10:00:00
2020-12-03,50.2403,55.555492,34.9403,45.558517,0.0,0.000609279,5.2031293,205.4633,10:00:00
2020-12-04,51.9503,59.89291,38.4503,48.762184,0.0,0.0,2.0256896,263.6599,09:00:00
2020-12-05,44.930298,64.49729,33.6803,39.968952,0.0,0.000336902,2.4708471,174.80566,11:00:00
2020-12-07,43.6703,82.00881,38.5403,38.18246,0.0,0.000241496,9.347342,291.03757,10:00:00
2020-12-08,53.3003,39.49583,29.2703,48.268757,0.0,0.000522984,7.1618943,271.78986,10:00:00
2020-12-09,48.4403,53.522686,32.3303,42.785378,0.0,0.001058846,6.514242,195.94547,10:00:00
2020-12-10,50.8703,50.875828,33.3203,45.83487,0.0,0.000833162,6.8621593,289.0257,09:00:00
2020-12-14,45.8303,89.6078,42.950302,42.541355,0.0,0.0,8.325127,300.69965,10:00:00
2020-12-18,41.3303,91.31509,38.9903,36.7554,0.0,0.0,9.865652,302.96942,10:00:00
2020-12-20,43.7603,72.96755,35.6603,39.00097,0.0,0.000156567,6.8035703,207.40749,09:00:00
2020-12-21,39.2603,71.709175,30.8903,33.263786,0.0,0.000343991,5.80328,207.55272,11:00:00
2020-12-23,40.430298,60.036175,27.6503,33.464077,0.0,0.000979902,7.3037286,297.3498,10:00:00
2020-12-25,44.8403,69.279305,35.3903,38.89607,0.0,0.000771646,11.811699,142.69597,10:00:00
2020-12-26,52.9403,89.312325,49.880302,49.790092,0.0,2.01e-05,8.503543,144.63745,09:00:00
2020-12-29,45.6503,81.29638,40.250298,42.447258,0.0,0.0,3.2028966,257.90524,10:00:00
2020-12-30,41.4203,57.14183,27.3803,35.669006,0.0,0.000409986,3.1318,180.0,10:00:00
2020-12-30,52.5803,56.491444,37.5503,48.738914,0.0,0.00931285,2.4708471,354.80566,21:00:00
2021-01-09,40.8803,100.0,40.8803,36.56508,0.0,0.0,8.503543,305.36255,10:00:00
2021-01-09,57.0803,48.469105,37.8203,50.654755,0.0,0.010684606,10.321762,299.8988,21:00:00
2021-01-10,41.6003,77.04309,34.9403,35.738007,0.0,0.000349605,9.480236,160.70985,10:00:00
2021-01-14,51.500298,98.0236,50.9603,50.624187,0.0,0.0,7.3583355,250.46326,10:00:00
2021-01-15,52.4903,64.3127,40.7903,49.782913,0.0,0.0,3.2028964,245.22488,10:00:00
2021-01-15,64.6403,57.017418,49.070297,61.82686,0.0,0.011953509,7.2831445,280.6196,21:00:00
2021-01-16,50.8703,70.935455,41.7803,47.37041,0.0,0.000239357,6.7147274,268.09088,09:00:00
2021-01-17,49.7003,75.118484,42.1403,45.71511,0.0,0.000346724,8.770067,275.85593,11:00:00
2021-01-19,52.8503,36.20842,26.7503,42.41464,0.0,0.00495214,23.658325,346.88354,10:00:00
2021-01-19,61.9403,22.728434,23.4203,52.658184,0.0,0.014636312,15.014586,28.474106,21:00:00
2021-01-20,49.070297,35.31269,22.7903,43.194607,0.0,0.000612101,4.8393707,236.3099,10:00:00
2021-01-21,49.7903,39.79634,26.3003,43.76788,0.0,0.00114122,3.9576569,132.70937,09:00:00
2021-01-21,62.5703,26.890453,28.0103,56.205128,0.0,0.013298162,6.154799,19.093594,21:00:00
2021-01-24,37.7303,86.100624,33.9503,31.883142,0.0,0.0,7.5164537,126.528946,10:00:00
2021-01-25,43.4003,74.24315,35.7503,35.18659,0.0,0.001148585,21.40635,304.3544,10:00:00
2021-01-26,42.500298,73.09858,34.4903,38.390034,0.0,0.0,2.5505724,322.12494,10:00:00
2021-02-01,60.9503,56.502087,45.3803,55.51971,0.0,0.012508947,14.15687,174.55975,21:00:00
2021-02-03,48.0803,88.48686,44.8403,46.24682,0.0,0.0,3.613984,338.19852,10:00:00
2021-02-04,44.1203,96.286,43.1303,39.900764,0.0,0.0,10.292631,317.64258,10:00:00
2021-02-05,45.1103,55.60771,30.1703,39.498875,0.0,0.000663399,6.2675934,235.17543,10:00:00
2021-02-06,46.9103,67.09369,36.5603,42.31172,0.0,0.000356126,7.2831445,259.3804,09:00:00
2021-02-10,49.520298,83.851776,44.8403,47.507816,0.0,0.0,1.9112936,110.55613,10:00:00
2021-02-10,58.250298,68.184044,47.810303,55.901573,0.0,0.01226054,7.9089894,331.26028,21:00:00
2021-02-12,56.7203,65.50691,45.2903,50.55249,0.0,0.009340001,14.882357,317.43668,20:00:00
2021-02-13,51.2303,91.36478,48.8003,49.48468,0.007874016,0.0,1.2654383,224.9999,10:00:00
2021-02-16,47.270298,88.14467,43.9403,43.431213,0.0,0.0,10.243897,301.60745,10:00:00
2021-02-21,44.2103,89.22586,41.2403,40.624485,0.0,0.0,7.569527,288.9705,10:00:00
2021-02-22,49.9703,55.5161,34.6703,45.24253,0.0,0.000606585,5.3172884,247.75093,09:00:00
2021-02-24,49.340298,70.031654,39.9803,45.263382,0.0,0.000359521,8.750074,274.39862,10:00:00
2021-02-25,46.0103,40.067127,23.0603,36.127533,0.0,0.003435402,19.95073,342.3776,10:00:00
2021-02-26,48.2603,55.66593,33.1403,43.5943,0.0,0.000327811,1.5659,270.0,10:00:00
2021-02-27,41.7803,91.01214,39.3503,36.85753,0.0,0.0,10.0041685,296.56497,10:00:00
2021-02-27,59.960304,36.313522,33.1403,52.71401,0.0,0.016409913,16.014482,318.96475,21:00:00
2021-02-28,42.4103,86.97973,38.8103,36.930584,0.0,3.01e-05,11.811699,322.69595,11:00:00
2021-03-01,44.1203,63.699696,32.6003,37.32379,0.0,0.00116215,13.470382,144.46223,10:00:00
2021-03-01,67.7003,19.746294,24.8603,60.76424,0.0,0.019342968,12.154139,186.3401,20:00:00
2021-03-02,51.2303,38.43492,26.7503,46.38614,0.0,0.0,1.7036484,246.80138,10:00:00
2021-03-04,43.0403,95.603325,41.8703,39.259956,0.0,0.0,6.3350954,137.86247,10:00:00
2021-03-07,46.2803,87.792145,42.8603,43.455387,0.0,0.0,1.2046614,248.19853,10:00:00
2021-03-08,43.2203,89.49277,40.3403,39.01546,0.0,0.0,1.5817978,171.86998,10:00:00
2021-03-09,43.4903,86.431145,39.7103,39.010235,0.0,0.0,8.71282,131.87779,10:00:00
2021-03-10,45.7403,83.89378,41.1503,41.55872,0.0,0.0,7.703859,154.17906,09:00:00
2021-03-12,40.0703,88.093636,36.8303,34.977177,0.0,0.0,6.6057816,118.30067,10:00:00
2021-03-13,46.1003,82.758644,41.1503,43.432247,0.0,0.0,1.414803,341.56494,10:00:00
2021-03-16,44.3003,71.47932,35.6603,40.41116,0.0,0.0,1.803527,299.74478,09:00:00
2021-03-16,37.7303,83.65646,33.2303,32.035778,0.0,0.0,3.1635957,171.86998,11:00:00
2021-03-17,44.3003,75.39457,37.0103,40.466244,0.0,0.0,2.2031894,113.962494,10:00:00
2021-03-21,46.3703,80.7856,40.7903,43.836395,0.0,0.0,1.6131237,303.6901,09:00:00
2021-03-24,45.3803,65.48763,34.4903,38.74393,0.0,0.001173257,12.430959,329.74365,10:00:00
2021-03-25,47.9003,83.170006,43.0403,44.538063,0.0,0.0,8.914382,287.52567,10:00:00
2021-03-26,48.4403,72.1728,39.8903,45.123062,0.0,0.0,4.0821414,170.53775,09:00:00
2021-03-26,67.16029,34.450634,38.1803,63.487366,0.0,0.021286387,11.600091,309.52258,21:00:00
2021-03-27,43.5803,73.73371,35.7503,38.171013,0.0,0.000394606,6.219504,127.694305,11:00:00
2021-03-28,53.0303,57.561455,38.4503,48.698174,0.0,0.000817542,4.9669466,172.23492,10:00:00
2021-03-29,52.130302,56.227318,37.0103,48.43265,0.0,7.42e-05,1.360714,9.462248,10:00:00
2021-03-30,48.7103,71.19807,39.8003,43.234055,0.0,0.000904557,11.126686,300.17343,10:00:00
2021-03-31,48.8003,50.372814,31.1603,42.397984,0.0,0.001599382,3.0426488,197.10281,10:00:00
2021-04-01,51.860302,58.21396,37.6403,46.955196,0.0,0.001071221,4.474,216.86998,11:00:00
2021-04-02,58.9703,35.631454,31.7903,54.352592,0.0,0.00060935,1.2046614,338.19852,10:00:00
2021-04-04,49.520298,79.64384,43.4903,47.50035,0.0,0.0,4.4120536,329.53452,10:00:00
2021-04-08,47.000298,85.14533,42.7703,44.91124,0.0,0.0,2.0008337,296.56497,10:00:00
2021-04-09,51.0503,61.91664,38.4503,47.769226,0.0,0.0,0.8065618,213.6901,10:00:00
2021-04-11,45.5603,84.467865,41.1503,41.79737,0.0,0.0,3.5370076,108.43504,09:00:00
2021-04-12,47.360302,80.0237,41.5103,44.010284,0.0,0.0,4.112674,112.38018,09:00:00
2021-04-12,47.630302,80.3232,41.8703,44.887917,0.0,0.0,2.9081001,112.61991,11:00:00
2021-04-13,49.070297,81.270546,43.5803,46.552547,0.0,0.0,4.6116934,129.09386,10:00:00
2021-04-14,46.640297,83.66226,41.9603,41.514187,0.0,0.000270871,13.468523,138.36655,10:00:00
2021-04-15,47.270298,78.91124,41.060303,43.739136,0.0,0.0,5.524982,121.75944,10:00:00
2021-04-18,51.590298,62.64408,39.2603,47.84759,0.0,0.00031416,6.3979764,233.53067,10:00:00
2021-04-19,55.0103,67.34874,44.3903,52.89025,0.0,0.0,1.6131237,146.3099,10:00:00
2021-04-20,51.6803,71.51513,42.7703,49.393044,0.0,0.0,2.0008337,243.43501,10:00:00
2021-04-21,50.9603,80.85683,45.2903,46.954315,0.0,0.00036884,10.672153,146.97614,10:00:00
2021-04-26,46.0103,96.977165,45.2003,43.881126,0.0,0.0,1.3422,90.0,10:00:00
2021-04-27,48.7103,81.52411,43.310303,46.637447,0.0,0.0,0.31635958,315.0001,09:00:00
2021-04-28,56.270298,49.381107,37.5503,52.461704,0.0,0.000470611,2.6937048,131.63345,09:00:00
2021-04-29,56.810303,60.339912,43.2203,54.728268,0.0,0.0,1.7471529,140.19447,10:00:00
2021-05-01,52.310303,85.7519,48.1703,51.54946,0.0,0.0,0.2237,270.0,10:00:00
2021-05-02,50.1503,79.69428,44.1203,47.234062,0.0,0.0,3.963974,196.38962,10:00:00
2021-05-03,53.4803,78.08429,46.820297,51.69839,0.0,0.0,4.2561827,266.98727,09:00:00
2021-05-04,56.7203,68.70599,46.5503,54.29496,0.0,0.000403299,5.217536,210.96368,10:00:00
2021-05-05,57.6203,69.74394,47.810303,56.2844,0.0,0.0,0.31635958,135.0001,10:00:00
2021-05-06,53.390297,83.256485,48.4403,52.089287,0.0,0.0,3.2028966,347.90527,10:00:00
2021-05-07,51.2303,82.82897,46.1903,49.76547,0.0,0.0,2.7306066,325.0079,10:00:00
2021-05-07,73.3703,33.4274,42.8603,70.254486,0.0,0.025550215,14.395229,314.37048,21:00:00
2021-05-08,53.4803,65.79038,42.3203,49.273457,0.0,0.000936229,8.204027,258.9965,09:00:00
2021-05-10,54.020298,75.782135,46.5503,52.114445,0.0,0.0,2.5010421,296.56497,10:00:00
2021-05-11,64.280304,32.324944,34.0403,60.309658,0.0,0.000245671,3.613984,111.801476,10:00:00
2021-05-12,58.0703,71.69783,48.9803,57.51414,0.0,0.0,2.3031323,60.94549,10:00:00
2021-05-13,53.0303,83.23238,48.0803,51.72137,0.0,0.0,0.4474,360.0,09:00:00
2021-05-18,51.9503,78.75633,45.5603,49.95585,0.0,0.0,0.9223387,165.96373,10:00:00
2021-05-20,48.7103,70.45394,39.5303,43.285828,0.0,0.000901014,13.407079,295.7099,10:00:00
2021-05-21,48.0803,75.751755,40.7903,44.522358,0.0,3.13e-06,6.3271914,278.13,10:00:00
2021-05-22,49.880302,73.84538,41.8703,45.250412,0.0,0.000639219,11.113185,139.89915,10:00:00
2021-05-23,50.3303,84.766685,45.9203,48.038197,0.0,0.0,3.1793742,320.7106,10:00:00
2021-05-24,53.0303,79.38246,46.820297,51.516678,0.0,0.0,1.4323789,128.65984,09:00:00
2021-05-26,52.6703,75.39907,45.1103,50.53977,0.0,0.0,2.237,143.13002,10:00:00
2021-05-27,50.4203,83.340065,45.5603,48.848473,0.0,0.0,0.9223387,284.03625,10:00:00
2021-05-28,56.7203,84.31188,52.0403,56.68335,0.0,0.0,0.31635958,135.0001,10:00:00
2021-05-30,53.390297,74.4441,45.4703,50.97593,0.0,2.52e-05,3.5014586,153.43501,09:00:00
2021-05-31,62.0303,50.781708,43.5803,60.196568,0.0,0.0,2.0256896,83.659904,10:00:00
2021-06-01,62.210297,59.832478,48.0803,61.15631,0.0,0.0,1.7036484,66.801384,10:00:00
2021-06-02,56.630302,82.91838,51.500298,55.914207,0.0,0.0,2.062412,12.528798,10:00:00
2021-06-03,56.9003,81.841934,51.4103,56.736214,0.0,0.0,2.4708471,84.805664,10:00:00
2021-06-04,67.5203,41.36058,43.2203,65.54669,0.0,0.0,1.2654383,135.0001,09:00:00
2021-06-04,64.6403,45.862144,43.310303,62.744,0.0,0.0,0.4474,90.0,11:00:00
2021-06-05,58.250298,57.69043,43.4003,55.063427,0.0,0.000825622,2.6183414,250.0168,10:00:00
2021-06-06,57.1703,72.57602,48.4403,54.249138,0.0,0.000792177,9.496058,136.90913,10:00:00
2021-06-07,55.0103,67.11816,44.3003,53.2581,0.0,0.0,2.0256896,263.6599,10:00:00
2021-06-08,53.390297,76.24129,46.1003,51.655598,0.0,0.0,3.6689527,307.56866,10:00:00
2021-06-10,52.0403,81.767456,46.640297,50.382774,0.0,0.0,2.4196854,303.6901,11:00:00
2021-06-12,60.6803,76.890884,53.390297,61.25914,0.0,0.0,1.7896,360.0,10:00:00
2021-06-13,61.760296,88.25767,58.250298,62.625404,0.0,0.0,5.659212,341.56494,10:00:00
2021-06-15,54.8303,90.5892,52.130302,54.049934,0.0,0.0,5.8718586,310.36444,11:00:00
2021-06-16,57.9803,70.019066,48.2603,55.80215,0.0,0.000495634,5.9100847,209.4758,10:00:00
2021-06-17,64.100296,36.984905,37.2803,60.279423,0.0,0.000840953,3.8094735,229.76372,10:00:00
2021-06-18,68.240295,49.66344,48.7103,66.015884,0.0,0.00178835,2.5505724,322.12494,10:00:00
2021-06-19,66.8903,49.293446,47.270298,65.40994,0.0,0.000378395,5.538552,133.36346,10:00:00
2021-06-20,63.1103,62.62214,50.1503,62.217243,0.0,0.000232544,5.0020843,153.43501,09:00:00
2021-06-20,61.8503,63.732826,49.4303,60.866764,0.0,9.03e-05,4.3029556,152.10283,11:00:00
2021-06-22,60.3203,79.43372,53.9303,59.315033,0.0,0.000364093,7.2036953,143.84172,10:00:00
2021-06-24,59.4203,81.21494,53.6603,59.87693,0.0,0.0,2.5308766,135.0001,10:00:00
2021-06-25,75.530304,43.475365,51.770298,75.361984,0.0,0.026003148,13.935989,341.2741,21:00:00
2021-06-26,73.5503,48.49653,52.9403,74.48156,0.0,0.024270345,11.432798,329.42084,20:00:00
2021-06-28,58.9703,87.26463,55.1903,58.797302,0.0,0.0,5.6103673,336.5014,10:00:00
2021-06-29,59.3303,85.029335,54.8303,59.90665,0.0,0.0,2.2813013,281.3099,10:00:00
2021-07-04,58.250298,86.089615,54.110302,58.77247,0.0,0.0,2.7029774,114.44395,10:00:00
2021-07-08,53.840298,79.44752,47.630302,52.32754,0.0,0.0,3.1793742,39.289394,10:00:00
2021-07-09,68.5103,55.492325,51.9503,67.42799,0.0,0.001290242,0.4474,360.0,10:00:00
2021-07-10,62.3003,67.96063,51.590298,62.1258,0.0,0.0,1.414803,341.56494,10:00:00
2021-07-14,57.890297,74.62355,49.880302,55.455524,0.0,0.000658287,9.347342,158.96242,10:00:00
2021-07-15,59.3303,75.2587,51.500298,57.551537,0.0,0.000564532,8.01895,149.8587,10:00:00
2021-07-17,57.6203,81.62221,52.0403,57.229237,0.0,0.0,4.474,126.86999,11:00:00
2021-07-18,60.500298,72.66959,51.6803,59.868088,0.0,7.33e-05,2.062412,12.528798,10:00:00
2021-07-19,62.840298,64.71371,50.7803,62.23784,0.0,7.93e-05,2.237,36.86999,10:00:00
2021-07-20,60.590298,71.71934,51.4103,58.957996,0.0,0.000668012,5.751309,346.50424,10:00:00
2021-07-21,59.2403,75.25035,51.4103,58.74536,0.0,0.0,0.4474,360.0,10:00:00
2021-07-22,60.6803,73.41436,52.130302,59.371803,0.0,0.000530955,4.7453933,351.87,09:00:00
2021-07-23,58.610302,68.225,48.1703,57.33042,0.0,0.0,4.3203645,111.25058,10:00:00
2021-07-24,58.9703,74.229614,50.7803,58.752068,0.0,0.0,0.50020844,116.56499,10:00:00
2021-07-25,62.0303,60.21348,48.0803,60.725525,0.0,0.000127825,4.7453933,135.0001,10:00:00
2021-07-28,58.5203,91.027885,55.9103,59.444893,0.0,0.0,4.051379,276.3401,11:00:00
2021-07-29,60.0503,88.46334,56.630302,61.45176,0.0,0.0,1.6285605,344.05453,10:00:00
2021-07-30,61.310295,84.04708,56.4503,62.83496,0.0,0.0,0.6711,90.0,10:00:00
2021-07-31,63.6503,68.79117,53.2103,64.22091,0.0,0.0,3.4799554,135.0001,10:00:00
2021-08-01,60.9503,81.59271,55.2803,62.433475,0.0,0.0,0.8065618,146.3099,09:00:00
2021-08-02,56.7203,91.86139,54.380302,56.807755,0.0,0.0,3.3255396,340.3461,11:00:00
2021-08-03,55.5503,81.745224,50.060303,54.651787,0.0,0.0,3.613984,338.19852,10:00:00
2021-08-04,57.1703,70.16763,47.5403,55.057938,0.0,0.000321317,4.703023,357.27374,10:00:00
2021-08-04,57.1703,70.16763,47.5403,55.057938,0.0,0.000321317,4.703023,357.27374,10:00:00
2021-08-06,56.9003,88.02412,53.390297,56.810646,0.0,0.0,3.4943058,140.19447,10:00:00
2021-08-07,63.1103,63.042046,50.3303,62.000595,0.0,0.000460939,3.8225873,20.556128,09:00:00
2021-08-07,60.410297,67.74505,49.7003,59.247486,0.0,0.000183355,3.139779,4.085537,11:00:00
2021-08-08,62.390297,78.053566,55.4603,62.120705,0.0,0.000359081,8.376063,145.88548,11:00:00
2021-08-09,61.9403,85.73708,57.6203,62.958557,0.0,0.0,5.8547893,133.45189,10:00:00
2021-08-10,60.7703,70.32065,51.0503,60.258312,0.0,0.0,0.8948,270.0,10:00:00
2021-08-11,59.2403,92.24484,56.9903,59.644196,0.0,0.0,4.6548953,305.21768,10:00:00
2021-08-13,62.9303,74.60631,54.7403,63.28264,0.0,2.65e-05,3.139779,265.91446,11:00:00
2021-08-15,64.91029,71.92581,55.640297,65.80712,0.0,0.0,2.5010421,10.304792,10:00:00
2021-08-16,67.6103,67.451195,56.4503,69.21085,0.0,0.0,0.50020844,153.43501,10:00:00
2021-08-17,64.8203,66.91137,53.570297,65.03628,0.0,7.33e-05,1.0004169,296.56497,09:00:00
2021-08-18,58.880302,79.05731,52.4003,55.479755,0.0,0.001042536,19.109009,152.8351,09:00:00
2021-08-19,61.310295,73.47618,52.7603,60.647804,0.0,0.000278714,4.906124,136.8476,10:00:00
2021-08-20,60.6803,82.64735,55.3703,61.537838,0.0,0.0,3.607054,150.2552,10:00:00
2021-08-21,62.1203,77.77626,55.1003,60.47691,0.0,0.00090994,11.820169,150.5242,10:00:00
2021-08-23,58.0703,77.68949,51.140297,57.19864,0.0,0.0,3.8029,151.92761,09:00:00
2021-08-23,55.9103,82.869606,50.7803,54.653088,0.0,0.0,5.217536,149.03632,11:00:00
2021-08-24,58.7903,77.75077,51.860302,57.326454,0.0,0.000342008,7.5031257,153.43501,11:00:00
2021-08-25,57.0803,87.454735,53.390297,57.742825,0.0,0.0,0.6711,360.0,10:00:00
2021-08-26,59.510303,59.470013,45.3803,57.80719,0.0,0.0,1.9243401,35.537766,10:00:00
2021-08-27,66.4403,49.897476,47.1803,65.10088,0.0,0.000140126,2.3031323,150.9455,10:00:00
2021-08-29,69.1403,58.016224,53.750298,69.902794,0.0,0.0,2.2031894,156.0375,11:00:00
2021-08-30,62.210297,75.77224,54.4703,63.210426,0.0,0.0,0.7074015,108.43504,10:00:00
2021-08-31,62.660297,59.490387,48.3503,61.450603,0.0,0.000126381,2.9845302,102.99462,10:00:00
2021-09-01,57.890297,77.41579,50.8703,57.114624,0.0,0.0,4.4290338,135.0001,10:00:00
2021-09-02,58.340298,78.75196,51.770298,55.71261,0.0,0.000733118,11.108682,154.98314,09:00:00
2021-09-04,54.2903,96.44574,53.3003,54.160683,0.0,0.0,2.8647578,218.65984,10:00:00
2021-09-05,60.140297,83.69913,55.1903,61.18461,0.0,0.0,2.1222045,161.56496,10:00:00
2021-09-06,61.5803,51.59511,43.5803,59.617245,0.0,0.0,1.3422,180.0,10:00:00
2021-09-07,64.3703,70.70364,54.6503,65.068245,0.0,0.0,2.0256896,186.3401,10:00:00
2021-09-08,69.5903,48.060497,49.070297,67.536606,0.0,0.001825505,6.002501,206.56499,09:00:00
2021-09-09,62.9303,69.62584,52.8503,63.235573,0.0,0.0,2.7670162,14.036275,11:00:00
2021-09-10,63.4703,73.44564,54.8303,64.35644,0.0,0.0,3.042649,306.02747,10:00:00
2021-09-11,61.760296,74.49583,53.570297,62.77435,0.0,0.0,1.304384,120.96369,10:00:00
2021-09-12,62.750298,57.91813,47.7203,61.750404,0.0,0.0,1.360714,80.53775,10:00:00
2021-09-14,59.060303,73.010376,50.4203,58.26477,0.0,0.0,0.63271916,315.0001,11:00:00
2021-09-15,61.4903,66.30096,50.1503,60.893196,0.0,0.0,2.0008337,153.43501,10:00:00
2021-09-16,55.3703,88.5345,52.0403,54.47799,0.0,0.0,5.9100847,150.5242,10:00:00
2021-09-20,59.1503,75.242,51.320297,58.48656,0.0,0.0,4.911221,239.9315,10:00:00
2021-09-21,67.7003,36.14864,39.8903,63.88199,0.0,0.001720902,4.8186455,158.19853,10:00:00
2021-09-22,65.5403,63.97707,53.0303,66.00346,0.0,0.0,0.9223387,194.03627,10:00:00
2021-09-23,63.2003,57.784664,48.0803,62.146046,0.0,0.0,1.6131237,33.6901,10:00:00
2021-09-28,56.9903,87.738914,53.390297,55.796234,0.0,0.0,9.98915,304.046,10:00:00
2021-09-30,57.4403,47.006622,37.3703,52.990326,0.0,0.001217948,3.472758,165.06853,11:00:00
2021-10-01,62.3003,44.55475,40.430298,58.25193,0.0,0.001668582,6.4057927,155.22488,10:00:00
2021-10-02,67.9703,40.865257,43.310303,65.38785,0.0,0.000800565,3.7498956,162.64589,10:00:00
2021-10-03,64.7303,44.166943,42.4103,61.008007,0.0,0.001878024,5.751309,166.50426,10:00:00
2021-10-04,68.6903,35.307877,40.1603,66.11079,0.0,0.0,1.9243401,125.537766,09:00:00
2021-10-05,60.9503,58.46035,46.2803,58.736595,0.0,0.000589818,1.1185,233.13002,11:00:00
2021-10-07,54.110302,71.03861,44.930298,51.454353,0.0,0.000193852,3.5370073,325.30478,10:00:00
2021-10-09,55.7303,79.59818,49.520298,54.75245,0.0,0.0,2.062412,130.60121,10:00:00
2021-10-10,54.4703,74.80169,46.640297,51.434914,0.0,0.000470309,6.905775,155.09526,09:00:00
2021-10-11,52.8503,67.794785,42.500298,47.3491,0.0,0.001457905,16.331633,306.08517,11:00:00
2021-10-12,54.2903,30.70616,24.0503,45.02417,0.0,0.004557,18.329754,336.2505,10:00:00
2021-10-12,54.2903,30.70616,24.0503,45.02417,0.0,0.004557,18.329754,336.2505,10:00:00
2021-10-13,51.2303,46.8674,31.6103,46.30793,0.0,0.000590046,3.6689527,127.568665,10:00:00
2021-10-14,53.840298,81.07326,48.1703,52.399166,0.0,0.0,4.297137,218.65984,10:00:00
2021-10-15,81.1103,15.114127,29.2703,76.03828,0.0,0.021248221,6.891267,13.134034,21:00:00
2021-10-16,57.890297,37.306934,31.9703,51.581696,0.0,0.002669883,6.109918,156.2505,09:00:00
2021-10-16,54.2903,39.513638,30.1703,48.11928,0.0,0.001979241,3.5861838,176.42374,11:00:00
2021-10-17,55.2803,32.042805,25.9403,48.36361,0.0,0.002561558,10.482917,140.19447,10:00:00
2021-10-18,51.770298,86.30186,47.810303,50.591705,0.0,0.0,2.7306066,304.9921,10:00:00
2021-10-19,47.810303,92.17824,45.6503,45.37035,0.0,0.0,2.4093227,158.19853,10:00:00
2021-10-25,61.130302,60.912827,47.5403,56.931984,0.003937008,0.010500315,9.804596,297.1496,21:00:00
2021-10-27,66.7103,76.42083,59.060303,66.91782,0.0,0.012993842,10.016665,293.70264,20:00:00
2021-10-28,54.4703,94.55851,52.9403,53.43228,0.0,0.0,7.105777,208.1785,10:00:00
2021-10-29,57.3503,89.211205,54.2003,57.607384,0.0,0.0,3.3555,270.0,10:00:00
2021-11-03,51.9503,93.87077,50.2403,51.177425,0.0,0.0,1.5817978,98.13002,10:00:00
2021-11-07,48.1703,90.01619,45.3803,45.141926,0.0,0.0,9.511855,318.81415,10:00:00
2021-11-08,46.2803,79.93782,40.430298,42.45526,0.0,0.0,4.440318,229.08571,10:00:00
2021-11-11,51.860302,88.367905,48.5303,49.848976,0.0,0.0,7.546353,281.9761,09:00:00
2021-11-11,52.2203,83.46003,47.360302,50.0888,0.0,0.0,8.288983,266.906,11:00:00
2021-11-12,53.1203,84.937645,48.7103,51.29517,0.0,0.0,6.4524946,213.6901,11:00:00
2021-11-13,56.000298,86.53518,52.0403,55.575134,0.0,0.0,5.956472,235.71307,10:00:00
2021-11-14,53.3003,74.435394,45.3803,50.250183,0.0,0.000332334,6.814594,203.19862,10:00:00
2021-11-21,53.4803,67.40133,42.950302,50.72873,0.0,5.56e-05,4.2503,270.0,09:00:00
2021-11-22,52.6703,61.051907,39.6203,48.774323,0.0,0.000538738,2.5010421,206.56499,11:00:00
2021-11-23,53.4803,64.66063,41.8703,50.149666,0.0,0.000367753,4.2737823,173.99109,10:00:00
2021-11-24,44.750298,90.18346,42.0503,40.02985,0.0,0.0,10.795698,304.01938,10:00:00
2021-11-25,44.1203,59.888958,31.0703,37.215652,0.0,0.001283283,7.9845543,168.69011,10:00:00
2021-11-28,51.500298,71.49605,42.5903,47.91986,0.0,0.00036288,4.7453933,188.13002,11:00:00
2021-11-29,53.840298,71.00977,44.6603,51.867462,0.0,0.0,1.6285605,254.05453,10:00:00
2021-11-30,49.7003,77.49257,42.950302,45.968964,0.0,0.000225121,7.02076,210.65059,10:00:00
2021-12-01,55.820297,53.103615,38.9903,51.79863,0.0,0.000850806,4.3434687,214.50858,10:00:00
2021-12-02,61.0403,49.24958,41.8703,57.55599,0.0,0.00115411,3.9576569,132.70937,09:00:00
2021-12-02,64.1903,53.96005,47.1803,62.280357,0.0,0.010688719,3.1635957,351.87,21:00:00
