date,time,Severity,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,forest_fire
5/18/21,8:00:00,0,9.861000061,69.83274078,0,932.3487549,16.19999886,14.33234119,14.26100063,18.21100044,0.130999997,0.163000003,N
5/18/21,10:00:00,0,9.361000061,69.00221252,0,931.7462769,18,14.33234119,13.26100063,17.76099968,0.130999997,0.163000003,N
5/18/21,12:00:00,0,9.011000633,72.40275574,0,931.4614258,2.699999809,11.96695423,12.96100044,17.26099968,0.130999997,0.163000003,N
5/18/21,14:00:00,0,9.761000633,70.30219269,0,932.5941772,5.399999619,10.53884315,12.51100063,16.81100082,0.130999997,0.163000003,N
5/18/21,16:00:00,0,17.01099968,36.09589005,0,934.4609985,3.599999905,12.26115799,15.36100006,16.56100082,0.130999997,0.163000003,N
5/18/21,18:00:00,0,21.16100121,29.50000954,0,934.9483032,0,15.19268227,19.76099968,16.66100121,0.130999997,0.163000003,N
5/18/21,20:00:00,0,22.46100044,27.05589867,0,934.8364258,0,16.94678688,23.56100082,17.16100121,0.130999997,0.162,N
5/18/21,22:00:00,0,21.76099968,20.46486092,0,934.2824707,0,20.61766243,25.16100121,17.81100082,0.130999997,0.162,N
5/19/21,0:00:00,0,20.06100082,21.73506165,0,932.8158569,0,21.39805603,25.06100082,18.51099968,0.127000004,0.163000003,N
5/19/21,2:00:00,0,16.06100082,27.43305397,0,931.9055786,0,18.51114273,22.51099968,18.91100121,0.127000004,0.163000003,N
5/19/21,4:00:00,0,12.31100082,25.7633667,0,930.8535156,0,16.75064087,18.71100044,19.01099968,0.127000004,0.163000003,N
5/19/21,6:00:00,0,10.56100082,32.43074036,0,930.262207,0,18.79255104,16.16100121,18.76099968,0.127000004,0.163000003,N
5/19/21,8:00:00,0,8.611000061,40.16387558,0,929.6068115,24.60000038,17.02689552,14.26100063,18.41100121,0.127000004,0.163000003,N
5/19/21,10:00:00,0,7.56099987,52.32149124,0,929.4829712,2.099999905,16.4185257,12.81100082,17.91100121,0.127000004,0.163000003,N
5/19/21,12:00:00,0,6.56099987,63.89036179,0,929.5546265,17.10000038,13.03975391,12.36100006,17.46100044,0.131999999,0.163000003,N
5/19/21,14:00:00,0,7.261000156,64.74738312,0,929.7608032,19.79999924,11.18320084,11.61100006,16.96100044,0.133000001,0.163000003,N
5/19/21,16:00:00,0,10.91100025,48.48625183,0,930.3626709,0.899999976,14.15491486,13.46100044,16.56100082,0.133000001,0.163000003,N
5/19/21,18:00:00,0,14.96100044,33.85460281,0,930.2248535,0,18.36352921,17.01099968,16.46100044,0.133000001,0.163000003,N
5/19/21,20:00:00,0,16.61100006,27.99965286,0,930.1318359,0,20.89241219,20.11100006,16.66100121,0.133000001,0.163000003,N
5/19/21,22:00:00,0,16.51099968,29.99379921,0,929.3706665,0,22.68000031,21.61100006,17.06100082,0.133000001,0.162,N
5/20/21,0:00:00,0,14.06100082,36.14338303,0,928.7817383,0,22.31999779,21.36100006,17.46100044,0.133000001,0.162,N
5/20/21,2:00:00,0,10.41100025,43.97176361,0,928.1138306,0,20.6741581,18.71100044,17.66100121,0.133000001,0.162,N
5/20/21,4:00:00,0,6.06099987,65.89057159,0,927.8527832,0.899999976,17.65101624,14.81100082,17.56100082,0.133000001,0.162,N
5/20/21,6:00:00,0,4.910999775,82.09300232,0,927.6026611,19.79999924,21.82977676,12.11100006,17.11100006,0.133000001,0.162,N
5/20/21,8:00:00,0,4.361000061,85.61170959,0,927.7124634,13.5,21.31309319,10.51100063,16.56100082,0.133000001,0.162,N
5/20/21,11:00:00,0,3.81099987,82.2427597,0,928.2782593,3.599999905,12.59999847,9.011000633,15.66100025,0.133000001,0.162,N
5/20/21,12:00:00,0,3.911000013,88.04161072,0,928.7649536,25.19999886,11.440979,9.761000633,15.56100082,0.133000001,0.162,N
5/20/21,14:00:00,0,4.910999775,82.09300232,0,930.161377,13.5,9.659813881,9.211000443,15.01100063,0.133000001,0.162,N
5/20/21,16:00:00,0,9.861000061,47.14548492,0,931.1589355,0,9.449571609,11.61100006,14.66100025,0.133000001,0.162,N
5/20/21,18:00:00,0,13.21100044,27.12998772,0,931.1086426,0.899999976,11.88545322,15.66100025,14.61100006,0.133000001,0.162,N
5/20/21,20:00:00,0,15.01100063,24.14402962,0,930.6971436,3.899999857,15.3792057,19.01099968,14.96100044,0.133000001,0.162,N
5/20/21,22:00:00,0,15.71100044,25.65264702,0,930.0664673,45.60000229,18.21827507,20.81100082,15.46100044,0.133000001,0.162,N
5/21/21,0:00:00,0,13.66100025,32.01861191,0,929.3110352,19.80000114,18.67147446,20.26099968,15.91100025,0.133000001,0.162,N
5/21/21,2:00:00,0,11.56100082,40.7399025,0,929.5411987,1.800000072,16.4185257,17.91100121,16.21100044,0.133000001,0.162,N
5/21/21,4:00:00,0,8.561000824,68.3526001,0,929.043396,0.600000024,13.31999969,14.81100082,16.26099968,0.133000001,0.162,N
5/21/21,6:00:00,0,6.160999775,84.30973816,0,928.6137085,0.899999976,13.85415459,12.31100082,16.01099968,0.133000001,0.162,N
5/21/21,8:00:00,0,5.960999966,79.93463898,0,928.3717041,0,13.60876179,10.71100044,15.61100006,0.133000001,0.162,N
5/21/21,11:00:00,0,6.861000061,51.55305481,0,927.9973755,0,13.49399853,9.611000061,14.91100025,0.133000001,0.162,N
5/21/21,12:00:00,0,6.06099987,59.28476334,0,927.9441528,0,13.00492191,9.811000824,14.61100006,0.133000001,0.162,N
5/21/21,14:00:00,0,7.410999775,54.03652573,0,928.5246582,0,11.29849529,9.461000443,14.21100044,0.133000001,0.162,N
5/21/21,16:00:00,0,11.56100082,35.80021667,0,929.6328125,0,13.39277363,12.06100082,13.96100044,0.133000001,0.162,N
5/21/21,18:00:00,0,14.06100082,31.43024254,0,930.2479248,0.600000024,14.00302887,15.86100006,14.06100082,0.133000001,0.162,N
5/21/21,20:00:00,0,15.71100044,24.89396286,0,930.0664673,20.70000076,15.3792057,18.91100121,14.46100044,0.133000001,0.162,N
5/21/21,22:00:00,0,16.26099968,24.95370102,0,929.7601929,21.90000153,14.03999901,20.56100082,15.01100063,0.133000001,0.162,N
5/22/21,0:00:00,0,14.36100006,33.18722534,0,929.2323608,33.59999847,12.22410679,20.11100006,15.51100063,0.134000003,0.162,N
5/22/21,2:00:00,0,12.51100063,40.87056732,0,929.4448853,7.500000477,13.27614403,18.06100082,15.86100006,0.134000003,0.162,N
5/22/21,4:00:00,0,9.461000443,54.39034653,0,930.2196045,0,7.244860172,15.01100063,15.91100025,0.134000003,0.162,N
5/22/21,6:00:00,0,7.910999775,66.30046844,0,930.3171387,0,6.638072014,12.46100044,15.71100044,0.134000003,0.162,N
5/22/21,8:00:00,0,7.910999775,58.04543304,0,929.7683716,0,6.763785839,10.86100006,15.36100006,0.134000003,0.162,N
5/22/21,10:00:00,0,8.211000443,51.73781204,0,929.4901123,0,5.959060192,10.06100082,14.96100044,0.134000003,0.162,N
5/22/21,12:00:00,0,6.31099987,65.23484802,0,929.1151123,7.199999809,4.610249519,9.861000061,14.61100006,0.134000003,0.162,N
5/22/21,14:00:00,0,8.561000824,58.21117783,0,930.5986938,0,3.545588732,9.861000061,14.21100044,0.134000003,0.162,N
5/22/21,16:00:00,0,13.96100044,40.41262436,0,931.9612427,1.800000072,1.835646987,13.21100044,14.01100063,0.134000003,0.162,N
5/22/21,18:00:00,0,15.86100006,34.36645889,0.100000001,932.4918823,43.5,9.346142769,17.06100082,14.21100044,0.136000007,0.162,N
5/22/21,20:00:00,0,18.26099968,26.75708961,0.100000001,932.8778687,15.60000038,10.88367558,19.71100044,14.66100025,0.137999997,0.160999998,N
5/22/21,22:00:00,0,18.76099968,26.79954338,0.200000003,932.8306885,22.20000076,14.65425396,21.51099968,15.26100063,0.140000001,0.160999998,N
5/23/21,0:00:00,0,17.06100082,32.89360428,0,932.8239746,60.00000381,13.33944511,21.21100044,15.91100025,0.140000001,0.158999994,N
5/23/21,2:00:00,0,15.01100063,44.82056808,0,932.805481,0.600000024,16.70027542,19.51099968,16.36100006,0.140000001,0.158999994,N
5/23/21,4:00:00,0,11.36100006,52.03975296,0,932.9639282,0.600000024,11.44097805,16.51099968,16.46100044,0.140000001,0.158999994,N
5/23/21,6:00:00,0,9.911000252,54.90313721,0,933.095459,0.600000024,8.825508118,14.06100082,16.31100082,0.140000001,0.158999994,N
5/23/21,8:00:00,0,8.461000443,61.62876129,0,932.6734619,0,6.763785839,12.21100044,16.01099968,0.140000001,0.158999994,N
5/23/21,10:00:00,0,7.410999775,69.58364105,0,932.4571533,4.5,7.928177834,11.01100063,15.61100006,0.140000001,0.158999994,N
5/23/21,12:00:00,0,6.261000156,96.60590363,0,932.6657715,62.09999847,7.862518311,11.26100063,15.26100063,0.141000003,0.159999996,N
5/23/21,14:00:00,0,7.06099987,90.49479675,0,933.4512939,26.09999847,8.311244965,10.81100082,14.91100025,0.141000003,0.159999996,N
5/23/21,16:00:00,0,11.86100006,57.20259857,0,934.9384766,0.899999976,11.90179825,12.91100025,14.66100025,0.141000003,0.159999996,N
5/23/21,18:00:00,0,15.96100044,42.47209167,0,935.5456543,0.600000024,14.04461479,16.76099968,14.71100044,0.140000001,0.159999996,N
5/23/21,20:00:00,0,18.41100121,38.3473053,0,935.9469604,0,13.32486343,20.36100006,15.11100006,0.140000001,0.159999996,N
5/23/21,22:00:00,0,19.81100082,35.63937759,0,935.6858521,0,12.96499825,22.76099968,15.76100063,0.140000001,0.159999996,N
5/24/21,0:00:00,0,19.06100082,36.05204773,0,935.1147461,0,10.08642673,23.66100121,16.51099968,0.143000007,0.162,N
5/24/21,2:00:00,0,16.41100121,46.33704376,0,934.295166,7.200000286,9.178235054,21.66100121,17.06100082,0.142000005,0.162,N
5/24/21,4:00:00,0,11.76100063,69.72875977,0,933.6278076,5.700000286,8.209262848,17.96100044,17.26099968,0.142000005,0.162,N
5/24/21,6:00:00,0,11.11100006,65.60980225,0,933.5328979,0,8.891343117,15.16100025,17.16100121,0.142000005,0.162,N
5/24/21,8:00:00,0,11.31100082,56.06144714,0,933.223999,0,7.628262997,13.51100063,16.86100006,0.142000005,0.162,N
5/24/21,11:00:00,0,11.01100063,61.36808014,0,933.0464478,0,5.959060192,11.96100044,16.21100044,0.142000005,0.162,N
5/24/21,12:00:00,0,9.411000252,69.74238586,0,932.5843506,0,6.618519306,11.66100025,16.11100006,0.140000001,0.163000003,N
5/24/21,14:00:00,0,13.61100006,52.64799118,0,934.2450562,0,3.617955208,11.61100006,15.66100025,0.140000001,0.163000003,N
5/24/21,16:00:00,0,19.31100082,36.76366806,0,936.0089111,4.200000286,2.41495347,15.91100025,15.51100063,0.140000001,0.163000003,N
5/24/21,18:00:00,0,22.71100044,33.58125305,0,936.3730469,7.800000191,6.193674088,21.01099968,15.81100082,0.138999999,0.163000003,N
5/24/21,20:00:00,0,24.56100082,31.20191765,0,936.3108521,6.900000095,10.63676643,24.86100006,16.46100044,0.138999999,0.163000003,N
5/24/21,22:00:00,0,25.46100044,23.74108124,0,935.6271362,12.30000019,14.41798782,27.06100082,17.36100006,0.138999999,0.163000003,N
5/25/21,0:00:00,0,23.86100006,26.0316658,0,934.8396606,7.500000477,13.7225647,26.91100121,18.21100044,0.138999999,0.162,N
5/25/21,2:00:00,0,19.36100006,37.42739105,0,934.0033569,0,14.75999928,24.56100082,18.86100006,0.137999997,0.162,N
5/25/21,4:00:00,0,14.91100025,53.17935181,0,933.2358398,0,16.43430519,20.66100121,19.06100082,0.137999997,0.162,N
5/25/21,6:00:00,0,13.26100063,58.97463226,0,933.2297974,0.899999976,16.07552147,17.86100006,18.96100044,0.137999997,0.162,N
5/25/21,8:00:00,0,13.11100006,58.12361908,0,932.821167,0,16.37505341,16.21100044,18.71100044,0.137999997,0.162,N
5/25/21,11:00:00,0,12.71100044,60.4994278,0,932.4328003,0.300000012,14.51206398,14.81100082,18.11100006,0.137999997,0.162,N
5/25/21,12:00:00,0,12.21100044,69.57925415,0,932.5656128,0.899999976,11.80887794,15.31100082,18.01099968,0.137999997,0.162,N
5/25/21,14:00:00,0,13.31100082,67.45956421,0,933.4273071,28.5,11.16580486,14.81100082,17.66100121,0.137999997,0.162,N
5/25/21,16:00:00,0,17.11100006,40.03897858,0,934.3051758,23.70000076,11.92898941,16.96100044,17.46100044,0.137999997,0.162,N
5/25/21,18:00:00,0,18.31100082,33.73435593,0,934.5431519,0,15.13713264,19.86100006,17.51099968,0.137999997,0.162,N
5/25/21,20:00:00,0,20.46100044,23.16410255,0,934.576355,0,18.75112534,23.01099968,17.86100006,0.137999997,0.162,N
5/25/21,22:00:00,0,20.76099968,19.10947037,0,933.8308716,0,18.36352921,24.71100044,18.36100006,0.137999997,0.162,N
5/26/21,0:00:00,0,19.26099968,24.23041916,0,932.9664307,0,17.05731392,24.66100121,18.86100006,0.137999997,0.162,N
5/26/21,2:00:00,0,15.61100006,40.45940399,0,931.9639282,0,13.70839119,22.36100006,19.16100121,0.137999997,0.162,N
5/26/21,4:00:00,0,11.96100044,60.95326614,0,931.2121582,0,9.339207649,18.61100006,19.21100044,0.137999997,0.162,N
5/26/21,6:00:00,0,11.26100063,50.00294495,0,930.9207153,0,8.435069084,15.86100006,18.91100121,0.137999997,0.162,N
5/26/21,8:00:00,0,11.06100082,45.96448898,0,930.4972534,0,5.692099094,13.91100025,18.46100044,0.137999997,0.162,N
5/26/21,11:00:00,0,11.06100082,63.79221344,0,929.581665,0,6.725354195,12.16100025,17.61100006,0.137999997,0.162,N
5/26/21,12:00:00,0,9.461000443,69.26519775,0,929.2130127,0,7.78799057,12.06100082,17.41100121,0.137999997,0.162,N
5/26/21,14:00:00,0,13.01100063,54.17462921,0,930.8687134,0,5.692099094,12.01100063,16.81100082,0.137999997,0.162,N
5/26/21,16:00:00,0,19.66100121,29.8141613,0,933.2584229,0,1.138419867,16.36100006,16.56100082,0.137999997,0.162,N
5/26/21,18:00:00,0,22.31100082,31.65484428,0,934.0617065,11.10000038,7.421589851,21.46100044,16.81100082,0.136999995,0.162,N
5/26/21,20:00:00,0,24.61100006,29.64122581,0,934.4855347,14.70000076,11.18320084,25.31100082,17.41100121,0.136999995,0.162,N
5/26/21,22:00:00,0,25.31100082,26.15245438,0,934.1171265,6.300000191,14.14575577,27.41100121,18.16100121,0.136999995,0.160999998,N
5/27/21,0:00:00,0,23.86100006,26.87089539,0,933.5529785,6.600000381,13.7979126,27.51099968,19.01099968,0.136999995,0.160999998,N
5/27/21,2:00:00,0,19.96100044,31.54039192,0,933.064209,5.700000286,14.05844975,25.11100006,19.61100006,0.136999995,0.160999998,N
5/27/21,4:00:00,0,15.01100063,44.66238022,0,932.7138062,0,11.50311279,21.16100121,19.81100082,0.136999995,0.160999998,N
5/27/21,6:00:00,0,13.46100044,41.29788971,0,932.9197998,0,11.11928082,18.11100006,19.66100121,0.136999995,0.160999998,N
5/27/21,8:00:00,0,11.71100044,34.92334366,0,932.3313599,0,10.31511497,16.01099968,19.31100082,0.136999995,0.160999998,N
5/27/21,11:00:00,0,10.16100025,33.81600571,0,931.3371582,1.799999952,11.18320084,13.66100025,18.56100082,0.136999995,0.160999998,N
5/27/21,12:00:00,0,8.511000633,42.1374321,0,931.1330566,0.899999976,9.449571609,13.11100006,18.21100044,0.136999995,0.160999998,N
5/27/21,14:00:00,0,9.811000824,45.10421371,0,932.5172729,0.899999976,10.30883121,12.46100044,17.61100006,0.136999995,0.160999998,N
5/27/21,16:00:00,0,17.66100121,27.58306313,0,934.6401367,1.799999952,9.726664543,15.66100025,17.26099968,0.136999995,0.160999998,N
5/27/21,18:00:00,0,21.11100006,23.68124199,0,935.4859619,0,13.32486343,20.31100082,17.31100082,0.136000007,0.160999998,N
5/27/21,20:00:00,0,22.71100044,20.1117115,0,935.8217773,22.20000076,15.98659515,23.96100044,17.71100044,0.136000007,0.160999998,N
5/27/21,22:00:00,0,22.26099968,28.2746563,0,935.5181274,19.80000114,19.20187378,25.76099968,18.36100006,0.136000007,0.160999998,N
5/28/21,0:00:00,0,21.11100006,32.43434143,0,934.2921143,0,18.94024086,25.66100121,19.01099968,0.136000007,0.160999998,N
5/28/21,2:00:00,0,16.71100044,59.81506348,0,933.5528564,0,16.32749748,23.26099968,19.46100044,0.136000007,0.160999998,N
5/28/21,4:00:00,0,13.21100044,85.09799957,0,932.8493652,12.59999943,14.34589767,19.66100121,19.51099968,0.136000007,0.160999998,N
5/28/21,6:00:00,0,13.16100025,80.39910126,0,932.7434692,20.69999886,13.70839119,17.36100006,19.31100082,0.136000007,0.160999998,N
5/28/21,8:00:00,0,12.41100025,80.29533386,0,932.5307007,21.59999847,13.45070839,16.06100082,18.96100044,0.136000007,0.160999998,N
5/28/21,11:00:00,0,11.76100063,69.0120163,0,931.3383789,3.599999905,12.43433952,14.61100006,18.36100006,0.136000007,0.160999998,N
5/28/21,12:00:00,0,10.66100025,78.15615082,0,931.0233154,1.799999952,8.311244965,14.66100025,18.26099968,0.136000007,0.160999998,N
5/28/21,14:00:00,0,13.11100006,62.51047516,0,931.3552856,0,6.924738407,14.26100063,17.81100082,0.136000007,0.160999998,N
5/28/21,16:00:00,0,18.31100082,50.3560791,0,932.8915405,8.400000572,6.287129879,17.36100006,17.56100082,0.136000007,0.160999998,N
5/28/21,18:00:00,0,21.36100006,46.13415146,0,932.9814453,16.5,9.199390411,21.56100082,17.71100044,0.136000007,0.160999998,N
5/28/21,20:00:00,0,24.06100082,36.11394501,0,933.421875,7.200000286,12.10157013,25.21100044,18.21100044,0.136000007,0.160999998,N
5/28/21,22:00:00,0,25.46100044,30.39614105,0,932.7768555,14.10000038,13.6847353,27.61100006,18.91100121,0.136000007,0.160999998,N
5/29/21,0:00:00,0,21.71100044,41.21647644,0,931.6054688,15.60000038,16.48941612,27.46100044,19.61100006,0.136000007,0.159999996,N
5/29/21,2:00:00,0,18.91100121,47.1958046,0,930.6688232,5.400000095,12.18162537,24.86100006,20.11100006,0.136000007,0.159999996,N
5/29/21,4:00:00,0,14.61100006,61.79375839,0,929.9437866,9.600000381,9,21.11100006,20.26099968,0.136000007,0.159999996,N
5/29/21,6:00:00,0,12.71100044,66.18708801,0,929.5014648,16.80000114,10.39022636,18.16100121,20.06100082,0.136000007,0.159999996,N
5/29/21,8:00:00,0,12.11100006,62.49393463,0,928.7819824,25.50000191,9.565437317,16.26099968,19.66100121,0.136000007,0.159999996,N
5/29/21,10:00:00,0,11.41100025,61.67923355,0,927.8503418,27.30000114,9.449571609,15.01100063,19.21100044,0.136000007,0.159999996,N
5/29/21,12:00:00,0,8.061000824,95.01779938,0,927.434021,54,9.47012043,13.96100044,18.76099968,0.136000007,0.159999996,N
5/29/21,14:00:00,0,9.261000633,90.65231323,0,928.4229126,77.40000153,7.993297577,13.56100082,18.21100044,0.136000007,0.159999996,N
5/29/21,16:00:00,0,13.61100006,65.48012543,0,929.6636353,36.59999847,9.449571609,15.31100082,17.81100082,0.136000007,0.159999996,N
5/29/21,18:00:00,0,19.41100121,42.569767,0,929.8864136,0,9.199390411,19.36100006,17.76099968,0.136000007,0.159999996,N
5/29/21,20:00:00,0,23.16100121,31.89615822,0,930.1525879,13.80000019,12.23999977,23.71100044,18.06100082,0.135000005,0.159999996,N
5/29/21,22:00:00,0,24.46100044,28.78865814,0,929.8502197,0,15.17561245,26.41100121,18.66100121,0.135000005,0.159999996,N
5/30/21,0:00:00,0,21.01099968,39.77266693,0,929.2144775,0,16.85476685,26.56100082,19.46100044,0.135000005,0.159999996,N
5/30/21,2:00:00,0,17.66100121,50.18028259,0,928.8605347,0,13.57061481,24.16100121,19.91100121,0.135000005,0.159999996,N
5/30/21,4:00:00,0,12.96100044,66.2410965,0,928.3813477,0,10.66110706,20.26099968,20.01099968,0.135000005,0.159999996,N
5/30/21,6:00:00,0,11.36100006,70.86054993,0,927.8361816,1.799999952,10.53884315,17.36100006,19.76099968,0.135000005,0.159999996,N
5/30/21,8:00:00,0,11.11100006,66.2986908,0,927.215332,0.899999976,8.905907631,15.61100006,19.36100006,0.135000005,0.159999996,N
5/30/21,10:00:00,0,10.81100082,66.46485901,0,926.2141724,0.899999976,7.903619289,14.41100025,18.86100006,0.135000005,0.159999996,N
5/30/21,12:00:00,0,10.51100063,76.27720642,0,926.2201538,22.5,8.049844742,13.96100044,18.56100082,0.135000005,0.159999996,N
5/30/21,14:00:00,0,16.11100006,52.76583099,0,927.7930298,0,5.191993713,14.61100006,18.11100006,0.135000005,0.159999996,N
5/30/21,16:00:00,0,23.06100082,36.57177353,0,929.758667,0,3.545588732,18.61100006,17.91100121,0.135000005,0.159999996,N
5/30/21,18:00:00,0,27.86100006,26.29937363,0,930.6365356,0,2.276839733,24.41100121,18.21100044,0.135000005,0.159999996,N
5/30/21,20:00:00,0,30.61100006,22.9802475,0,931.0571899,0,8.121970177,29.21100044,18.96100044,0.135000005,0.159999996,N
5/30/21,22:00:00,0,31.06100082,23.81520653,0,930.5255127,0,13.00492096,31.71100044,19.96100044,0.135000005,0.159999996,N
5/31/21,0:00:00,0,29.56100082,26.84907913,0,930.0563354,0,12.96499825,31.76099968,21.06100082,0.135000005,0.159999996,N
5/31/21,2:00:00,0,27.41100121,26.17770958,0,929.4174194,0,13.20272636,29.71100044,21.81100082,0.135000005,0.158999994,N
5/31/21,4:00:00,0,22.16100121,32.05688858,0,928.8776855,0,9.826087952,25.81100082,22.21100044,0.135000005,0.158999994,N
5/31/21,6:00:00,0,21.01099968,29.04164124,0,928.8471069,0,9.422101021,22.76099968,22.21100044,0.135000005,0.158999994,N
5/31/21,8:00:00,0,20.66100121,27.52855682,0,928.6618652,0,7.89541626,20.76099968,21.96100044,0.135000005,0.158999994,N
5/31/21,11:00:00,0,20.66100121,27.42992592,0,928.2946167,0,7.100309849,18.96100044,21.46100044,0.135000005,0.158999994,N
5/31/21,12:00:00,0,18.76099968,36.3475914,0,927.8751221,0,7.928177834,18.36100006,21.31100082,0.135000005,0.158999994,N
5/31/21,14:00:00,0,22.31100082,37.62564468,0,929.7441406,0,2.18979454,18.11100006,20.86100006,0.135000005,0.158999994,N
5/31/21,16:00:00,0,29.16100121,19.04526901,0,931.8878784,0,1.138419867,22.86100006,20.71100044,0.135000005,0.158999994,N
5/31/21,18:00:00,0,31.61100006,19.44147491,0,932.4128418,2.400000095,5.351784706,28.36100006,21.06100082,0.134000003,0.158999994,N
5/31/21,20:00:00,0,33.71099854,18.82717705,0,932.934021,14.10000038,9.387651443,32.51099777,21.81100082,0.134000003,0.158999994,N
5/31/21,22:00:00,0,34.31099701,17.47079468,0,932.4366455,0,15.11142445,34.61100006,22.71100044,0.134000003,0.158999994,N
6/1/21,0:00:00,0,33.01099777,17.83877182,0,931.8395996,0,16.21599197,34.46099854,23.66100121,0.134000003,0.158999994,N
6/1/21,2:00:00,0,29.06100082,22.57938004,0,931.4944458,11.10000038,13.00492096,32.21099854,24.31100082,0.134000003,0.158999994,N
6/1/21,4:00:00,0,23.36100006,33.41957474,0,930.7565918,0,11.17740536,28.06100082,24.61100006,0.134000003,0.158999994,N
6/1/21,6:00:00,0,22.26099968,33.8026886,0,931.1087036,4.5,11.21213531,24.91100121,24.51099968,0.134000003,0.158999994,N
6/1/21,8:00:00,0,23.06100082,28.10012817,0,930.6774902,0.300000012,7.993296623,23.01099968,24.26099968,0.134000003,0.158999994,N
6/1/21,11:00:00,0,22.01099968,25.6167469,0,929.8481445,0,6.369049549,20.86100006,23.61100006,0.134000003,0.158999994,N
6/1/21,12:00:00,0,19.21100044,38.17660522,0,929.0064697,0,8.557102203,19.71100044,23.46100044,0.134000003,0.158999994,N
6/1/21,14:00:00,0,21.36100006,33.19552994,0,930.5018311,0,4.452953815,19.46100044,22.91100121,0.134000003,0.158999994,N
6/1/21,16:00:00,0,27.31100082,27.91399765,0,933.0716553,0.899999976,6.369049549,23.41100121,22.61100006,0.134000003,0.158999994,N
6/1/21,18:00:00,0,29.66100121,25.28321266,0,933.6713867,0,9.290511131,28.11100006,22.76099968,0.134000003,0.158999994,N
6/1/21,20:00:00,0,31.36100006,21.64381409,0,933.9157104,0,13.20272636,31.76099968,23.26099968,0.134000003,0.158999994,N
6/1/21,22:00:00,0,32.36100006,19.15618706,0,933.6129761,0,15.93787766,33.76099777,23.96100044,0.134000003,0.158999994,N
6/2/21,0:00:00,0,30.86100006,21.81536102,0,932.2250366,6.600000381,16.07149124,33.9109993,24.86100006,0.134000003,0.158999994,N
6/2/21,2:00:00,0,27.41100121,28.71486664,0,931.4412842,9.900000572,10.23945332,31.76099968,25.36100006,0.134000003,0.158000007,N
6/2/21,4:00:00,0,22.11100006,43.77217102,0,929.9666748,3,9.178235054,27.71100044,25.51099968,0.134000003,0.158000007,N
6/2/21,6:00:00,0,21.26099968,41.65288925,0,929.8323975,4.5,8.496304512,24.61100006,25.31100082,0.134000003,0.158000007,N
6/2/21,8:00:00,0,19.71100044,41.49694061,0,928.7741699,0,8.669948578,22.46100044,24.91100121,0.134000003,0.158000007,N
6/2/21,11:00:00,0,19.36100006,30.05038452,0,927.7620239,0,6.696386814,20.26099968,24.11100006,0.134000003,0.158000007,N
6/2/21,12:00:00,0,16.21100044,48.76098251,0,927.2703247,0,5.991593838,19.56100082,23.86100006,0.134000003,0.158000007,N
6/2/21,14:00:00,0,18.46100044,39.86810303,0,928.8030396,2.699999809,7.235910416,19.21100044,23.26099968,0.134000003,0.158000007,N
6/2/21,16:00:00,0,23.96100044,31.90211296,0,931.0980225,1.799999952,5.804825306,22.41100121,22.86100006,0.134000003,0.158000007,N
6/2/21,18:00:00,0,28.46100044,24.70728683,0,931.7098999,0,9.957107544,27.16100121,22.91100121,0.134000003,0.158000007,N
6/2/21,20:00:00,0,30.41100121,21.77589607,0,931.7433472,0,13.47958279,30.96100044,23.36100006,0.134000003,0.158000007,N
6/2/21,22:00:00,0,31.16100121,20.29392433,0,930.9187012,0,14.77754974,33.21099854,24.01099968,0.134000003,0.158000007,N
6/3/21,0:00:00,0,29.31100082,23.52014351,0,929.9932861,0,14.48972034,33.26099777,24.81100082,0.134000003,0.158000007,N
6/3/21,2:00:00,0,26.06100082,32.05609894,0,929.1624756,0,10.39022636,31.01099968,25.26099968,0.134000003,0.158000007,N
6/3/21,4:00:00,0,20.01099968,52.72021484,0,927.9369507,0,10.82995892,26.91100121,25.36100006,0.134000003,0.158000007,N
6/3/21,6:00:00,0,18.51099968,50.75366974,0,927.8989868,2.700000048,10.14408207,23.71100044,25.16100121,0.134000003,0.158000007,N
6/3/21,8:00:00,0,17.16100121,50.5626297,0,927.0725098,0.899999976,9.983105659,21.56100082,24.71100044,0.134000003,0.158000007,N
6/3/21,11:00:00,0,16.21100044,50.65374756,0,925.9865112,0.899999976,10.14408207,19.46100044,23.86100006,0.134000003,0.158000007,N
6/3/21,12:00:00,0,15.56100082,57.14718246,0,925.6242065,0.899999976,6.924738407,19.06100082,23.56100082,0.134000003,0.158000007,N
6/3/21,14:00:00,0,18.11100006,50.64608002,0,926.78125,0.899999976,6.489992142,18.91100121,22.96100044,0.134000003,0.158000007,N
6/3/21,16:00:00,0,23.81100082,37.6685257,0,928.8530273,0,6.43987608,22.31100082,22.61100006,0.134000003,0.158000007,N
6/3/21,18:00:00,0,27.16100121,31.93125916,0,929.4454956,0,8.28782177,26.81100082,22.66100121,0.134000003,0.158000007,N
6/3/21,20:00:00,0,28.71100044,27.9166069,0,930.0251465,0,12.09621429,30.51099968,23.11100006,0.134000003,0.158000007,N
6/3/21,22:00:00,0,30.46100044,24.47883987,0,929.7305908,0,13.7979126,32.56099701,23.76099968,0.134000003,0.158000007,N
